1, 109253.91, 75495.33210000001
2, 109253.91, 89274.82680000001
3, 109301.31, 95311.46310000004
4, 115258.19, 99147.26020000005
5, 115381.22, 101900.62269999999
6, 117912.87, 105332.54310000004
7, 117947.13, 108190.25850000004
8, 117947.13, 110419.76760000002
9, 117947.13, 112274.57930000001
10, 123721.79, 114169.08679999996
11, 123721.79, 115774.66970000006
12, 123721.79, 116674.28979999997
13, 123721.79, 117606.6488
14, 123721.79, 118562.0767
15, 123721.79, 119500.83730000003
16, 124389.01, 120252.45189999996
17, 124389.01, 120735.87870000002
18, 124561.57, 121263.29600000003
19, 124561.57, 121659.74580000003
20, 124561.57, 121911.55980000002
21, 124561.57, 122252.15020000002
22, 125190.99, 122602.4634
23, 126132.57, 122893.99650000001
24, 126132.57, 123222.08089999999
25, 126132.57, 123447.81459999998
26, 126132.57, 123651.97990000002
27, 126574.35, 123859.01339999998
28, 126574.35, 123982.73449999999
29, 126574.35, 124204.05730000003
30, 126574.35, 124432.98409999999
31, 126574.35, 124646.17979999998
32, 126574.35, 124802.967
33, 127228.17, 124951.20999999998
34, 127228.17, 125081.29739999998
35, 127228.17, 125253.99470000001
36, 127228.17, 125433.87950000005
37, 127228.17, 125567.2748
38, 127228.17, 125651.63320000003
39, 127228.17, 125731.90699999999
40, 127228.17, 125810.9065
41, 127228.17, 125865.45799999997
42, 127228.17, 125975.77629999997
43, 127228.17, 126070.57389999994
44, 127228.17, 126130.80859999997
45, 127228.17, 126159.73159999997
46, 127228.17, 126245.2785
47, 127228.17, 126289.81509999998
48, 127228.17, 126354.24439999995
49, 127228.17, 126391.11179999993
50, 127266.67, 126423.32509999996
51, 127347.14, 126482.44839999996
52, 127347.14, 126505.81019999998
53, 127347.14, 126551.76610000001
54, 127347.14, 126588.66769999999
55, 127347.14, 126607.47549999999
56, 127347.14, 126627.04439999997
57, 127347.14, 126644.20579999994
58, 127347.14, 126672.88469999995
59, 127347.14, 126706.08019999995
60, 127347.14, 126734.99209999997
1, 114775.11, 70768.25369999999
2, 114775.11, 90309.34269999998
3, 116932.53, 96697.00839999998
4, 117646.44, 101951.87060000001
5, 123683.96, 106033.0744
6, 123683.96, 108945.67009999997
7, 124703.32, 111004.32519999999
8, 125728.19, 112837.23479999999
9, 125728.19, 114415.13040000001
10, 125728.19, 115575.22860000007
11, 126135.81, 116865.34800000006
12, 126135.81, 117724.99660000004
13, 126135.81, 118475.65340000004
14, 126135.81, 119266.41320000001
15, 126135.81, 120157.93339999998
16, 126954.9, 121199.8345
17, 126954.9, 122187.32680000001
18, 126954.9, 123589.5412
19, 126954.9, 124435.08720000001
20, 126954.9, 125028.60339999995
21, 127393.2, 125341.43279999995
22, 127393.2, 125639.15569999999
23, 127393.2, 125875.46599999994
24, 127459.29, 126070.41079999997
25, 127459.29, 126174.51689999999
26, 127859.39, 126317.0634
27, 127859.39, 126454.8986
28, 127932.21, 126568.09400000003
29, 127932.21, 126636.2268
30, 127932.21, 126698.9435
31, 127932.21, 126760.23800000001
32, 128153.68, 126813.96720000003
33, 128153.68, 126843.79320000001
34, 128153.68, 126876.47839999999
35, 128153.68, 126892.88049999998
36, 128153.68, 126907.14469999999
37, 128153.68, 126916.24479999999
38, 128153.68, 126947.15739999997
39, 128153.68, 126963.38919999998
40, 128153.68, 127007.6212
41, 128153.68, 127027.17439999999
42, 128334.87, 127090.99029999996
43, 128334.87, 127103.87879999995
44, 128334.87, 127150.0068
45, 128334.87, 127169.50950000001
46, 128334.87, 127191.918
47, 128334.87, 127221.64289999999
48, 128334.87, 127246.61809999999
49, 128334.87, 127275.6327
50, 128334.87, 127307.2476
51, 128334.87, 127314.5345
52, 128334.87, 127326.6525
53, 128334.87, 127360.83270000001
54, 128334.87, 127397.23850000002
55, 128334.87, 127421.44800000003
56, 128334.87, 127430.11630000001
57, 128334.87, 127444.33060000003
1, 105918.94, 68283.58899999998
2, 108733.26, 85035.27549999999
3, 112980.33, 92735.8101
4, 112980.33, 97405.96429999998
5, 114515.15, 101464.16929999998
6, 114515.15, 104670.02009999997
7, 114713.59, 106618.4821
8, 115853.2, 108770.05159999996
9, 121902.08, 110610.99129999997
10, 123302.11, 112040.92709999996
11, 123302.11, 113294.92389999995
12, 123302.11, 114393.92179999998
13, 123302.11, 115271.36369999999
14, 123302.11, 116246.54280000001
15, 123302.11, 117046.7644
16, 123463.49, 117943.45109999998
17, 124058.38, 118682.19349999998
18, 125554.65, 119397.05249999996
19, 125554.65, 119963.91339999998
20, 125554.65, 120436.09709999998
21, 125554.65, 120930.09479999996
22, 125554.65, 121473.67260000005
23, 125554.65, 121974.41590000004
24, 125554.65, 122336.87130000004
25, 125554.65, 122600.6254
26, 125554.65, 122847.46160000002
27, 125639.42, 123144.55030000003
28, 125641.63, 123435.0567
29, 125789.42, 123734.4675
30, 126131.71, 123974.41299999999
31, 126131.71, 124186.14259999996
32, 126131.71, 124433.79869999997
33, 126556.84, 124673.98419999996
34, 126653.36, 124895.49849999993
35, 126653.36, 125056.80439999996
36, 126653.36, 125255.33679999996
37, 126653.36, 125410.00079999997
38, 126653.36, 125519.20109999999
39, 126653.36, 125693.3128
40, 127020.12, 125804.24670000002
41, 127020.12, 125898.74930000001
42, 127183.7, 126002.68870000001
43, 127828.39, 126096.0515
44, 127828.39, 126174.81589999996
45, 127828.39, 126291.67839999998
46, 127828.39, 126399.46349999998
47, 127828.39, 126472.68619999997
48, 127828.39, 126560.39689999999
49, 127828.39, 126603.90190000003
50, 127828.39, 126672.08150000004
51, 127828.39, 126720.13309999999
52, 127828.39, 126759.34489999997
53, 127828.39, 126793.72339999994
54, 127828.39, 126809.32999999994
55, 127828.39, 126849.42999999996
56, 127828.39, 126883.52719999997
57, 127828.39, 126939.83490000005
58, 127828.39, 126962.26090000005
59, 127828.39, 126988.85940000004
60, 127828.39, 127035.74320000008
