1, 224844.21, 143616.9779500001
2, 227335.16, 174003.46000000008
3, 228621.45, 186766.64505
4, 229387.95, 195823.81475
5, 229387.95, 202410.1006999999
6, 229387.95, 208338.47519999984
7, 229667.94, 212653.73269999985
8, 230107.6, 215250.75879999995
9, 230107.6, 217772.1534499998
10, 230107.6, 220031.77494999988
11, 230806.96, 222735.5180499999
12, 231644.06, 224822.26354999992
13, 235158.03, 226938.3960000002
14, 235158.03, 228457.89169999995
15, 235158.03, 229550.04290000003
16, 235970.94, 230411.6078
17, 235970.94, 231195.70515
18, 235978.62, 231841.80924999993
19, 236939.06, 232522.82619999978
20, 237086.58, 233031.91084999993
21, 237613.87, 233567.63210000002
22, 237938.66, 233878.60759999987
23, 237938.66, 234222.5347999999
24, 237938.66, 234698.85329999996
25, 237938.66, 235136.92589999997
26, 238144.22, 235499.3146999998
27, 238826.47, 235831.1782999999
28, 239287.14, 236147.79899999994
29, 239453.73, 236459.6465499999
30, 239453.73, 236750.93674999985
31, 239684.23, 237060.04264999978
32, 239955.22, 237346.57864999992
33, 239955.22, 237523.98309999987
34, 240679.07, 237778.96964999993
35, 240679.07, 237994.16079999995
36, 240679.07, 238190.36574999988
37, 240679.07, 238344.19139999978
38, 240679.07, 238515.82754999987
39, 241063.29, 238621.5103999999
40, 241063.29, 238772.5279999999
41, 241063.29, 238891.34395
42, 241807.09, 238987.44970000003
43, 241807.09, 239092.43725000008
44, 241807.09, 239180.4859500001
45, 241807.09, 239293.7317
46, 241807.09, 239368.70015000008
47, 241807.09, 239449.93550000005
48, 241807.09, 239528.84149999998
49, 241807.09, 239643.71445
50, 241807.09, 239735.348
51, 241807.09, 239823.9217
52, 241807.09, 239890.9611999999
53, 241807.09, 239953.10814999987
54, 241902.3, 240003.71149999986
55, 241902.3, 240067.67829999988
56, 241902.3, 240112.55094999983
57, 241902.3, 240169.38139999995
58, 241902.3, 240222.9643499999
59, 241902.3, 240277.43099999995
60, 241902.3, 240323.47475000002
