generation, best_individual, average_fitness
1, 114051.38, 69819.096175
2, 118167.44, 88824.67405000002
3, 118167.44, 95903.50725
4, 118167.44, 100168.40249999997
5, 118167.44, 103038.56349999997
6, 120305.48, 105656.75604999998
7, 120305.48, 107789.30534999995
8, 121133.71, 109873.02160000001
9, 121133.71, 111684.2811
10, 122192.69, 113344.4194
11, 122192.69, 114751.39325000002
12, 123587.4, 115912.95999999995
13, 125457.39, 117176.92180000007
14, 125563.5, 118129.38519999999
15, 125592.36, 119003.34395000001
16, 125592.36, 119924.68675
17, 125592.36, 120688.81644999998
18, 125592.36, 121189.26095000004
19, 126043.25, 121894.53224999992
20, 126171.16, 122547.06975
21, 126171.16, 123232.6796500001
22, 127314.15, 123868.46200000007
23, 127314.15, 124460.60400000004
24, 127314.15, 124891.12280000008
25, 127314.15, 125234.99645000002
26, 127314.15, 125439.20219999999
27, 127314.15, 125561.93929999998
28, 127602.2, 125782.87430000008
29, 127602.2, 125950.2339
30, 127670.69, 126101.25410000002
31, 127670.69, 126228.9358500001
32, 127670.69, 126370.47165000011
33, 127836.24, 126449.22295000007
34, 127922.07, 126536.06765000008
35, 127922.07, 126634.6800000001
36, 127922.07, 126691.8077500001
37, 127922.07, 126752.9496500001
38, 127922.07, 126815.55025000012
39, 127922.07, 126879.9934000001
40, 127922.07, 126937.89650000008
41, 127922.07, 126988.30000000003
42, 127922.07, 127029.01254999998
43, 127922.07, 127070.16370000003
44, 127922.07, 127099.43385000006
45, 127936.72, 127133.00910000005
46, 127936.72, 127146.60085000005
47, 127936.72, 127168.76550000004
48, 127936.72, 127193.30835000006
1, 94693.47, 32542.8026
2, 109748.27, 61792.99384999998
3, 111082.1, 83544.66760000002
4, 111082.1, 90778.87780000003
5, 112061.56, 96479.6113
6, 112061.56, 99892.8941
7, 114213.67, 103295.67160000002
8, 115578.12, 105509.2792
9, 115578.12, 107544.7746
10, 115924.22, 109180.86580000001
11, 120515.37, 110910.72660000005
12, 121863.41, 112437.53429999996
13, 121863.41, 113670.6908
14, 124229.7, 114850.09639999998
15, 124229.7, 115896.3508
16, 124229.7, 117130.0294
17, 124506.03, 118184.1383
18, 124506.03, 119387.38169999998
19, 124949.18, 120026.24299999997
20, 125687.7, 120971.56829999997
21, 125687.7, 121812.92949999995
22, 125687.7, 122284.53049999992
23, 126576.08, 122988.4918999999
24, 126675.65, 123366.40779999991
25, 126675.65, 123794.04719999991
26, 126686.38, 124168.51189999994
27, 126985.43, 124545.87879999999
28, 127023.57, 124842.9436
29, 127023.57, 125083.5627
30, 127023.57, 125305.89570000002
31, 127023.57, 125509.20850000001
32, 127295.45, 125708.5632
33, 127295.45, 125813.40810000003
34, 127422.41, 125962.79020000002
35, 127422.41, 126112.63809999998
36, 127422.41, 126316.51590000004
37, 127542.28, 126453.76410000001
38, 128050.16, 126602.06740000001
39, 128050.16, 126698.82880000003
40, 128050.16, 126797.34400000003
41, 128050.16, 126858.93249999997
42, 128050.16, 126927.90399999998
43, 128050.16, 126976.18930000001
44, 128050.16, 127020.72099999999
45, 128050.16, 127041.13449999999
46, 128150.49, 127077.66299999999
47, 128150.49, 127098.59189999997
48, 128150.49, 127109.18049999997
49, 128150.49, 127120.6418
50, 128150.49, 127136.3044
51, 128150.49, 127149.58319999998
52, 128150.49, 127154.42869999999
53, 128150.49, 127186.21349999998
